Evaluation

batch_size=10
bert=False
bert_frozen=True
char_cnn_filter_num=30
char_embeddings_dim=25
char_window_size=3
check_for_lowercase=True
clip_grad=5
cross_fold_id=-1
cross_folds_num=-1
data_io='connl-ner-2003'
dataset_sort=False
dev='data/targer/targer_dev.txt'
dropout_ratio=0.5
elmo=False
elmo_options_fn='embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_options.json'
elmo_weights_fn='/home/vika/targer/embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_weights.hdf5'
emb_delimiter=' '
emb_dim=100
emb_fn='embeddings/glove.6B.100d.txt'
emb_load_all=False
embedding_dim=768
epoch_num=10000
evaluator='f1-macro'
freeze_char_embeddings=False
freeze_word_embeddings=False
gpu=5
load=None
logname='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.01-frozen=TRUE-lr0.01.log'
lr=0.01
lr_bert=0.01
lr_decay=0.05
min_epoch_num=50
model='BiRNN'
momentum=0.9
opt='adam'
path_to_bert='xlnet-base-cased'
patience=100
report_fn='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.01-frozen=TRUE-lr0.01.txt'
rnn_hidden_dim=200
rnn_type='LSTM'
save='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.01-frozen=TRUE-lr0.01.hdf5'
save_best=True
seed_num=42
special_bert=True
splitter=' '
test='data/targer/targer_test.txt'
train='data/targer/targer_train.txt'
verbose=True
word_len=20
word_seq_indexer=None
xlnet=True

         epoch  |     train loss | f1-macro-train |   f1-macro-dev |  f1-macro-test 
           2176 |          50.10 |          88.58 |          69.70 |          72.66 
           2177 |          47.21 |          88.56 |          69.69 |          73.00 
           2178 |          47.35 |          88.50 |          69.79 |          72.63 
           2179 |          47.59 |          88.30 |          69.84 |          72.63 
           2180 |          47.07 |          88.34 |          69.89 |          72.66 
           2181 |          44.09 |          88.37 |          70.02 |          73.16 
           2182 |          44.66 |          88.39 |          70.30 |          73.07 
           2183 |          47.13 |          88.49 |          70.42 |          73.09 
           2184 |          47.40 |          88.57 |          69.98 |          72.84 
           2185 |          47.13 |          88.36 |          69.90 |          73.18 
           2186 |          45.04 |          88.41 |          70.11 |          72.94 
           2187 |          44.22 |          88.39 |          70.35 |          72.94 
           2188 |          49.73 |          88.40 |          69.79 |          72.90 
           2189 |          47.56 |          88.32 |          69.95 |          72.93 
           2190 |          43.68 |          88.25 |          70.02 |          72.67 
           2191 |          48.48 |          88.43 |          70.22 |          73.11 
           2192 |          49.46 |          88.52 |          69.85 |          72.84 
           2193 |          43.51 |          88.33 |          70.31 |          73.21 
           2194 |          50.73 |          88.44 |          69.68 |          72.87 
           2195 |          42.68 |          88.48 |          69.85 |          72.48 
           2196 |          44.24 |          88.32 |          69.79 |          72.61 
           2197 |          44.13 |          88.24 |          69.97 |          72.66 
           2198 |          47.59 |          88.37 |          70.00 |          72.48 
           2199 |          45.83 |          88.40 |          70.16 |          72.74 
           2200 |          47.46 |          88.40 |          70.28 |          72.79 
           2201 |          39.13 |          88.44 |          70.08 |          73.03 
           2202 |          47.32 |          88.45 |          69.75 |          72.46 
           2203 |          45.00 |          88.44 |          69.65 |          72.55 
           2204 |          45.03 |          88.45 |          70.20 |          72.88 
           2205 |          46.55 |          88.55 |          69.96 |          72.74 
           2206 |          46.26 |          88.53 |          69.77 |          72.82 
           2207 |          48.62 |          88.48 |          69.60 |          72.58 
           2208 |          43.77 |          88.59 |          69.86 |          72.92 
           2209 |          47.50 |          88.36 |          69.56 |          72.60 
           2210 |          44.76 |          88.35 |          69.59 |          72.69 
           2211 |          42.69 |          88.42 |          69.55 |          72.25 
           2212 |          43.12 |          88.47 |          69.86 |          72.36 
           2213 |          46.48 |          88.39 |          69.84 |          72.50 
           2214 |          46.74 |          88.43 |          69.64 |          72.81 
           2215 |          50.50 |          88.40 |          69.98 |          72.94 
           2216 |          44.51 |          88.48 |          70.10 |          72.93 
           2217 |          47.39 |          88.46 |          69.69 |          72.85 
           2218 |          48.26 |          88.46 |          69.59 |          72.72 
           2219 |          42.98 |          88.48 |          69.94 |          73.35 
           2220 |          43.83 |          88.48 |          69.75 |          73.25 
           2221 |          42.98 |          88.42 |          69.94 |          73.22 
           2222 |          44.70 |          88.48 |          69.86 |          72.98 
           2223 |          45.07 |          88.43 |          69.66 |          73.05 
           2224 |          41.79 |          88.59 |          69.61 |          73.15 
           2225 |          45.99 |          88.47 |          69.43 |          72.86 
           2226 |          51.96 |          88.40 |          69.98 |          72.88 
           2227 |          49.22 |          88.53 |          70.08 |          72.90 
           2228 |          48.69 |          88.34 |          69.97 |          72.48 
           2229 |          45.01 |          88.55 |          70.00 |          72.77 
           2230 |          46.09 |          88.39 |          69.68 |          73.01 
           2231 |          44.41 |          88.37 |          69.70 |          73.25 
           2232 |          46.55 |          88.28 |          69.58 |          72.77 
           2233 |          42.91 |          88.51 |          69.71 |          73.08 
           2234 |          45.13 |          88.40 |          69.65 |          73.12 
           2235 |          44.23 |          88.46 |          69.72 |          73.29 
           2236 |          46.90 |          88.37 |          69.83 |          73.21 
           2237 |          45.70 |          88.43 |          69.64 |          73.01 
           2238 |          43.32 |          88.20 |          69.26 |          72.77 
           2239 |          52.10 |          88.38 |          69.42 |          72.62 
           2240 |          46.84 |          88.37 |          69.46 |          73.08 
           2241 |          43.94 |          88.43 |          69.52 |          73.18 
           2242 |          43.27 |          88.55 |          69.76 |          73.48 
           2243 |          46.56 |          88.55 |          69.79 |          73.63 
           2244 |          42.23 |          88.56 |          70.00 |          73.50 
           2245 |          43.44 |          88.47 |          69.86 |          73.40 
           2246 |          44.54 |          88.58 |          69.51 |          73.09 
           2247 |          46.82 |          88.56 |          69.53 |          73.06 
           2248 |          45.66 |          88.39 |          69.27 |          73.00 
           2249 |          44.76 |          88.47 |          69.49 |          73.20 
           2250 |          49.04 |          88.54 |          69.65 |          73.31 
           2251 |          43.56 |          88.60 |          69.70 |          73.42 
           2252 |          48.61 |          88.51 |          70.01 |          73.35 
           2253 |          45.96 |          88.47 |          69.92 |          73.35 
           2254 |          45.66 |          88.54 |          69.86 |          73.33 
           2255 |          48.29 |          88.56 |          69.75 |          73.27 
           2256 |          45.10 |          88.48 |          69.36 |          73.47 
           2257 |          45.05 |          88.52 |          69.54 |          73.51 
           2258 |          43.50 |          88.44 |          69.38 |          73.43 
           2259 |          44.43 |          88.63 |          69.49 |          73.35 
           2260 |          43.55 |          88.60 |          69.18 |          73.15 
           2261 |          46.18 |          88.62 |          69.61 |          73.12 
           2262 |          44.85 |          88.44 |          69.57 |          73.22 
           2263 |          45.34 |          88.47 |          69.66 |          73.09 
           2264 |          50.32 |          88.54 |          69.58 |          73.06 
           2265 |          42.52 |          88.58 |          69.80 |          73.20 
           2266 |          46.59 |          88.47 |          69.83 |          73.15 
           2267 |          47.38 |          88.49 |          69.31 |          72.63 
           2268 |          46.15 |          88.45 |          69.48 |          72.76 
           2269 |          46.02 |          88.52 |          69.43 |          72.82 
           2270 |          50.89 |          88.58 |          69.36 |          72.69 
           2271 |          45.62 |          88.60 |          69.56 |          72.99 
           2272 |          45.41 |          88.53 |          69.53 |          73.10 
           2273 |          43.51 |          88.54 |          69.69 |          73.17 
           2274 |          48.43 |          88.52 |          69.38 |          72.80 
           2275 |          44.88 |          88.40 |          69.40 |          72.92 
           2276 |          44.10 |          88.55 |          69.51 |          73.47 
           2277 |          49.75 |          88.41 |          69.40 |          72.99 
           2278 |          46.14 |          88.30 |          69.28 |          72.62 
           2279 |          44.85 |          88.48 |          69.50 |          72.88 
           2280 |          45.43 |          88.49 |          69.37 |          73.01 
           2281 |          44.32 |          88.56 |          69.56 |          72.99 
           2282 |          47.41 |          88.48 |          69.66 |          72.68 
           2283 |          44.31 |          88.42 |          69.47 |          72.60 
           2284 |          46.48 |          88.30 |          69.58 |          72.98 
           2285 |          47.19 |          88.40 |          69.60 |          73.04 
           2286 |          45.18 |          88.31 |          69.66 |          73.03 
           2287 |          46.44 |          88.41 |          69.72 |          73.09 
           2288 |          44.67 |          88.43 |          69.69 |          73.00 
           2289 |          42.60 |          88.29 |          69.61 |          72.75 
           2290 |          43.45 |          88.33 |          69.71 |          72.92 
           2291 |          46.24 |          88.34 |          69.35 |          72.97 
           2292 |          48.62 |          88.46 |          69.43 |          73.02 
           2293 |          50.77 |          88.51 |          69.78 |          73.33 
           2294 |          44.66 |          88.47 |          69.94 |          73.04 
           2295 |          47.34 |          88.34 |          70.10 |          72.98 
           2296 |          45.38 |          88.58 |          69.90 |          73.01 
           2297 |          45.19 |          88.53 |          69.74 |          73.18 
           2298 |          43.82 |          88.47 |          69.87 |          73.23 
           2299 |          48.02 |          88.43 |          70.21 |          73.16 
           2300 |          50.99 |          88.53 |          70.05 |          73.36 
           2301 |          47.24 |          88.26 |          70.03 |          73.00 
           2302 |          46.30 |          88.31 |          70.10 |          73.01 
           2303 |          46.37 |          88.17 |          69.69 |          72.60 
           2304 |          43.46 |          88.23 |          69.77 |          72.99 
           2305 |          47.21 |          88.40 |          69.89 |          73.06 
           2306 |          45.18 |          88.54 |          69.77 |          73.10 
           2307 |          50.36 |          88.33 |          69.66 |          72.97 
           2308 |          45.51 |          88.31 |          69.58 |          72.97 
           2309 |          41.88 |          88.40 |          69.68 |          72.91 
           2310 |          45.89 |          88.50 |          69.92 |          73.00 
           2311 |          45.62 |          88.38 |          69.87 |          73.22 
           2312 |          47.80 |          88.50 |          69.74 |          73.07 
           2313 |          47.04 |          88.54 |          69.88 |          73.16 
           2314 |          44.22 |          88.61 |          70.12 |          73.33 
           2315 |          45.95 |          88.39 |          69.73 |          72.87 
           2316 |          50.22 |          88.26 |          69.55 |          72.63 
           2317 |          43.92 |          88.43 |          69.83 |          72.98 
           2318 |          43.27 |          88.44 |          69.92 |          73.00 
           2319 |          45.45 |          88.52 |          70.15 |          73.33 
           2320 |          42.31 |          88.43 |          69.73 |          73.05 
           2321 |          42.31 |          88.46 |          69.96 |          73.06 
           2322 |          48.55 |          88.37 |          69.91 |          73.09 
           2323 |          47.28 |          88.43 |          70.27 |          73.19 
           2324 |          50.99 |          88.42 |          69.84 |          73.18 
           2325 |          42.42 |          88.26 |          69.84 |          73.32 
           2326 |          44.59 |          88.25 |          69.65 |          73.31 
           2327 |          48.06 |          88.25 |          69.50 |          73.30 
           2328 |          46.55 |          88.29 |          69.86 |          73.25 
           2329 |          45.63 |          88.31 |          69.69 |          73.32 
           2330 |          48.70 |          88.21 |          69.30 |          72.76 
           2331 |          44.97 |          88.25 |          69.94 |          73.18 
           2332 |          48.48 |          88.17 |          69.58 |          73.19 
           2333 |          46.24 |          88.35 |          69.65 |          72.99 
           2334 |          49.07 |          88.25 |          69.70 |          73.06 
           2335 |          43.48 |          88.20 |          69.74 |          73.33 
           2336 |          44.96 |          88.30 |          69.77 |          73.09 
           2337 |          48.81 |          88.31 |          69.96 |          73.35 
           2338 |          48.50 |          88.31 |          69.81 |          73.28 
           2339 |          45.85 |          88.36 |          69.63 |          73.45 
           2340 |          43.57 |          88.40 |          70.01 |          73.20 
           2341 |          47.38 |          88.42 |          69.81 |          72.98 
           2342 |          50.19 |          88.41 |          69.83 |          73.13 
           2343 |          45.91 |          88.44 |          69.76 |          73.12 
           2344 |          43.45 |          88.47 |          70.04 |          72.89 
           2345 |          44.85 |          88.45 |          70.31 |          73.48 
           2346 |          46.48 |          88.50 |          70.21 |          73.43 
           2347 |          45.62 |          88.36 |          69.63 |          73.00 
           2348 |          49.48 |          88.45 |          69.77 |          72.84 
           2349 |          44.93 |          88.41 |          69.85 |          72.95 
           2350 |          41.57 |          88.37 |          69.96 |          72.85 
           2351 |          45.90 |          88.39 |          70.07 |          73.10 
           2352 |          41.86 |          88.31 |          69.80 |          73.07 
           2353 |          47.84 |          88.47 |          70.01 |          73.11 
           2354 |          40.30 |          88.46 |          69.71 |          73.12 
           2355 |          52.77 |          88.48 |          69.97 |          73.30 
           2356 |          40.97 |          88.40 |          69.95 |          73.59 
           2357 |          46.85 |          88.33 |          70.04 |          73.67 
           2358 |          48.63 |          88.47 |          70.10 |          73.63 
           2359 |          44.62 |          88.53 |          69.89 |          73.33 
           2360 |          46.26 |          88.33 |          69.56 |          73.07 
           2361 |          43.39 |          88.42 |          69.68 |          73.22 
           2362 |          42.40 |          88.38 |          69.91 |          73.46 
           2363 |          46.67 |          88.41 |          69.93 |          73.01 
           2364 |          42.74 |          88.52 |          70.12 |          73.55 
           2365 |          40.50 |          88.38 |          69.98 |          73.41 
           2366 |          46.20 |          88.49 |          70.25 |          73.43 
           2367 |          42.19 |          88.43 |          70.51 |          73.39 
           2368 |          47.15 |          88.35 |          70.02 |          73.05 
           2369 |          44.84 |          88.27 |          69.94 |          73.13 
           2370 |          45.71 |          88.40 |          70.13 |          73.38 
           2371 |          46.42 |          88.45 |          69.78 |          73.05 
           2372 |          44.46 |          88.54 |          70.09 |          73.26 
           2373 |          43.01 |          88.40 |          69.66 |          73.11 
           2374 |          49.02 |          88.49 |          69.67 |          73.20 
           2375 |          44.50 |          88.37 |          69.38 |          73.44 
           2376 |          47.10 |          88.53 |          69.49 |          72.93 
           2377 |          46.33 |          88.54 |          69.69 |          73.08 
           2378 |          44.35 |          88.57 |          69.71 |          73.18 
           2379 |          43.91 |          88.46 |          69.61 |          73.25 
           2380 |          45.06 |          88.52 |          69.63 |          73.38 
           2381 |          49.34 |          88.52 |          69.43 |          73.28 
           2382 |          46.27 |          88.49 |          69.68 |          73.25 
           2383 |          45.48 |          88.50 |          69.60 |          73.24 
           2384 |          47.00 |          88.49 |          69.57 |          73.50 
           2385 |          55.87 |          88.43 |          69.18 |          73.11 
           2386 |          47.36 |          88.41 |          69.46 |          73.28 
           2387 |          46.19 |          88.37 |          69.48 |          73.04 
           2388 |          45.13 |          88.49 |          69.55 |          73.18 
           2389 |          46.07 |          88.47 |          69.73 |          72.82 
           2390 |          46.26 |          88.46 |          69.58 |          73.00 
           2391 |          47.85 |          88.59 |          69.73 |          72.98 
           2392 |          46.72 |          88.53 |          69.54 |          73.24 
           2393 |          45.18 |          88.59 |          69.86 |          73.37 
           2394 |          46.51 |          88.53 |          69.53 |          72.98 
           2395 |          48.78 |          88.48 |          69.81 |          72.98 
           2396 |          47.84 |          88.50 |          69.83 |          73.13 
           2397 |          46.87 |          88.45 |          69.53 |          73.17 
           2398 |          44.34 |          88.44 |          69.26 |          73.06 
           2399 |          42.68 |          88.45 |          69.39 |          73.12 
           2400 |          47.81 |          88.46 |          69.42 |          73.38 
           2401 |          47.48 |          88.45 |          69.61 |          73.08 
           2402 |          45.52 |          88.57 |          69.29 |          73.19 
           2403 |          44.31 |          88.63 |          69.30 |          73.43 
           2404 |          40.19 |          88.61 |          69.75 |          73.36 
           2405 |          43.68 |          88.56 |          69.49 |          73.23 
           2406 |          48.96 |          88.61 |          69.54 |          73.31 
           2407 |          44.69 |          88.53 |          69.53 |          73.34 
           2408 |          44.09 |          88.34 |          69.48 |          73.11 
           2409 |          43.57 |          88.38 |          69.35 |          72.87 
           2410 |          43.90 |          88.32 |          69.29 |          72.96 
           2411 |          46.15 |          88.31 |          68.94 |          72.50 
           2412 |          46.80 |          88.57 |          69.40 |          72.96 
           2413 |          45.72 |          88.55 |          69.57 |          73.03 
           2414 |          50.40 |          88.60 |          69.50 |          73.15 
           2415 |          42.09 |          88.60 |          69.63 |          73.06 
           2416 |          46.24 |          88.58 |          69.42 |          72.88 
           2417 |          48.71 |          88.53 |          69.35 |          72.97 
           2418 |          48.27 |          88.55 |          69.61 |          72.95 
           2419 |          48.90 |          88.55 |          69.66 |          73.06 
           2420 |          47.89 |          88.63 |          69.75 |          73.36 
           2421 |          44.64 |          88.55 |          69.34 |          73.11 
           2422 |          48.21 |          88.74 |          69.65 |          73.13 
           2423 |          43.72 |          88.82 |          69.68 |          73.04 
           2424 |          43.99 |          88.73 |          69.47 |          72.81 
           2425 |          46.16 |          88.80 |          69.66 |          73.09 
           2426 |          45.79 |          88.71 |          69.55 |          72.74 
           2427 |          43.66 |          88.74 |          69.14 |          72.49 
           2428 |          46.74 |          88.70 |          69.12 |          72.34 
           2429 |          45.66 |          88.71 |          69.44 |          72.57 
           2430 |          51.38 |          88.81 |          69.58 |          72.47 
           2431 |          44.93 |          88.72 |          69.55 |          72.64 
           2432 |          47.38 |          88.61 |          69.43 |          72.50 
           2433 |          46.23 |          88.75 |          69.53 |          72.71 
           2434 |          44.51 |          88.61 |          69.39 |          72.27 
           2435 |          46.32 |          88.54 |          69.19 |          72.32 
           2436 |          44.64 |          88.58 |          69.02 |          72.51 
           2437 |          44.96 |          88.69 |          69.34 |          72.54 
           2438 |          50.59 |          88.78 |          69.39 |          72.46 
           2439 |          43.48 |          88.78 |          69.68 |          72.66 
           2440 |          42.43 |          88.79 |          69.62 |          72.65 
           2441 |          44.59 |          88.74 |          69.84 |          72.82 
           2442 |          45.08 |          88.86 |          69.73 |          72.86 
           2443 |          47.46 |          88.83 |          69.45 |          72.86 
           2444 |          48.97 |          88.81 |          69.43 |          72.70 
           2445 |          47.03 |          88.88 |          69.49 |          72.52 
           2446 |          45.86 |          88.88 |          69.44 |          72.41 
           2447 |          45.45 |          88.86 |          69.45 |          72.50 
           2448 |          44.84 |          88.81 |          69.51 |          72.48 
           2449 |          44.53 |          88.79 |          69.42 |          72.47 
           2450 |          45.63 |          88.68 |          68.86 |          72.20 
           2451 |          42.66 |          88.73 |          69.38 |          72.62 
           2452 |          46.82 |          88.70 |          69.34 |          72.56 
           2453 |          44.83 |          88.71 |          69.34 |          72.47 
           2454 |          44.42 |          88.80 |          69.35 |          72.69 
           2455 |          46.22 |          88.62 |          69.47 |          72.79 
           2456 |          45.01 |          88.65 |          69.61 |          72.73 
           2457 |          45.36 |          88.81 |          69.24 |          72.51 
           2458 |          45.74 |          88.77 |          69.27 |          72.74 
           2459 |          43.77 |          88.70 |          69.28 |          72.92 
           2460 |          43.69 |          88.77 |          69.55 |          72.78 
           2461 |          42.74 |          88.59 |          69.37 |          72.72 
           2462 |          45.56 |          88.51 |          69.09 |          72.34 
           2463 |          42.11 |          88.67 |          69.52 |          72.82 
           2464 |          46.24 |          88.58 |          69.47 |          72.80 
           2465 |          46.48 |          88.74 |          69.57 |          73.08 
           2466 |          46.30 |          88.77 |          69.31 |          72.80 
           2467 |          45.68 |          88.71 |          69.44 |          72.66 
           2468 |          50.34 |          88.77 |          69.06 |          72.55 
           2469 |          45.97 |          88.84 |          69.38 |          72.80 
           2470 |          47.35 |          88.80 |          69.53 |          72.97 
           2471 |          42.26 |          88.78 |          69.75 |          73.26 
           2472 |          45.90 |          88.70 |          69.64 |          73.00 
           2473 |          43.81 |          88.76 |          69.66 |          73.08 
           2474 |          47.99 |          88.79 |          69.65 |          72.94 
           2475 |          42.73 |          88.68 |          69.64 |          73.00 
           2476 |          51.05 |          88.68 |          69.63 |          72.84 
           2477 |          44.98 |          88.71 |          69.54 |          73.02 
           2478 |          42.84 |          88.76 |          69.65 |          72.88 
           2479 |          45.92 |          88.68 |          69.57 |          73.10 
           2480 |          45.84 |          88.66 |          69.41 |          72.79 
           2481 |          45.81 |          88.58 |          69.31 |          72.43 
           2482 |          42.66 |          88.72 |          69.43 |          72.96 
           2483 |          48.23 |          88.52 |          69.38 |          72.54 
           2484 |          43.24 |          88.57 |          69.54 |          72.59 
           2485 |          46.14 |          88.77 |          69.65 |          72.62 
           2486 |          47.81 |          88.67 |          69.44 |          72.46 
           2487 |          48.69 |          88.61 |          69.54 |          72.50 
           2488 |          42.93 |          88.57 |          69.64 |          72.94 
           2489 |          43.43 |          88.74 |          69.40 |          73.12 
           2490 |          43.75 |          88.65 |          69.41 |          72.78 
           2491 |          44.72 |          88.78 |          69.83 |          73.23 
           2492 |          41.81 |          88.80 |          69.71 |          73.02 
           2493 |          43.24 |          88.76 |          69.71 |          72.79 
           2494 |          47.85 |          88.82 |          69.81 |          73.17 
           2495 |          48.13 |          88.90 |          69.80 |          73.13 
           2496 |          43.21 |          88.77 |          69.49 |          73.25 
           2497 |          47.29 |          88.71 |          69.52 |          73.01 
           2498 |          48.20 |          88.68 |          69.64 |          73.22 
           2499 |          51.03 |          88.69 |          69.66 |          72.90 
           2500 |          44.51 |          88.64 |          69.49 |          72.90 
           2501 |          41.79 |          88.75 |          69.48 |          72.93 
           2502 |          47.50 |          88.73 |          69.53 |          72.77 
           2503 |          47.31 |          88.70 |          69.52 |          72.73 
           2504 |          46.95 |          88.69 |          69.47 |          72.87 
           2505 |          47.30 |          88.70 |          69.34 |          72.67 
           2506 |          46.04 |          88.75 |          69.46 |          72.85 
           2507 |          46.55 |          88.85 |          69.69 |          73.07 
           2508 |          44.78 |          88.78 |          69.61 |          72.76 
           2509 |          45.28 |          88.72 |          69.69 |          73.23 
           2510 |          42.19 |          88.76 |          69.62 |          73.13 
           2511 |          44.43 |          88.69 |          69.83 |          73.03 
           2512 |          46.61 |          88.75 |          69.92 |          72.87 
           2513 |          49.37 |          88.80 |          69.79 |          73.12 
           2514 |          42.23 |          88.76 |          69.84 |          72.88 
           2515 |          44.19 |          88.70 |          69.63 |          72.76 
           2516 |          44.26 |          88.68 |          69.54 |          72.82 
           2517 |          44.04 |          88.60 |          69.59 |          72.69 
           2518 |          43.32 |          88.68 |          69.65 |          72.83 
           2519 |          39.49 |          88.59 |          69.66 |          72.74 
           2520 |          43.91 |          88.57 |          69.51 |          72.62 
           2521 |          45.45 |          88.67 |          69.61 |          72.71 
           2522 |          43.64 |          88.66 |          69.79 |          72.80 
           2523 |          44.88 |          88.68 |          69.52 |          72.85 
           2524 |          41.86 |          88.54 |          69.68 |          72.68 
           2525 |          45.15 |          88.69 |          69.77 |          72.94 
           2526 |          43.90 |          88.62 |          69.83 |          72.97 
           2527 |          42.92 |          88.69 |          69.88 |          73.24 
           2528 |          44.95 |          88.66 |          69.67 |          72.86 
           2529 |          44.73 |          88.72 |          69.51 |          72.98 
           2530 |          41.91 |          88.67 |          69.33 |          72.94 
           2531 |          42.58 |          88.72 |          69.39 |          72.90 
           2532 |          44.69 |          88.80 |          69.67 |          73.06 
           2533 |          48.45 |          88.66 |          69.56 |          73.09 
           2534 |          40.14 |          88.67 |          69.52 |          73.10 
           2535 |          40.06 |          88.83 |          69.62 |          73.29 
           2536 |          45.53 |          88.68 |          69.41 |          72.79 
           2537 |          47.54 |          88.79 |          69.38 |          72.94 
           2538 |          45.80 |          88.85 |          69.32 |          72.86 
           2539 |          48.94 |          88.75 |          69.36 |          72.86 
           2540 |          48.61 |          88.83 |          69.53 |          72.90 
           2541 |          47.04 |          88.99 |          69.40 |          72.89 
           2542 |          40.80 |          88.96 |          69.41 |          73.19 
           2543 |          44.67 |          88.75 |          69.40 |          73.35 
           2544 |          45.03 |          88.85 |          69.49 |          72.97 
           2545 |          42.25 |          88.72 |          69.60 |          73.16 
           2546 |          45.59 |          88.77 |          69.36 |          73.09 
           2547 |          44.94 |          88.78 |          69.45 |          73.05 
           2548 |          43.71 |          88.95 |          69.64 |          72.95 
           2549 |          47.19 |          89.02 |          69.60 |          73.11 
           2550 |          42.70 |          88.88 |          69.63 |          73.12 
           2551 |          47.56 |          88.94 |          69.49 |          73.22 
           2552 |          46.71 |          88.96 |          69.82 |          73.12 
           2553 |          45.06 |          88.90 |          69.70 |          72.90 
           2554 |          45.07 |          88.93 |          69.32 |          72.96 
           2555 |          41.96 |          88.82 |          69.42 |          72.95 
           2556 |          39.42 |          88.71 |          69.22 |          73.24 
           2557 |          48.18 |          88.89 |          69.17 |          73.07 
           2558 |          44.20 |          88.81 |          69.24 |          73.02 
           2559 |          43.26 |          89.01 |          69.44 |          73.29 
           2560 |          44.64 |          88.82 |          69.25 |          73.13 
           2561 |          40.92 |          88.85 |          69.56 |          73.23 
           2562 |          47.22 |          88.79 |          69.50 |          73.36 
           2563 |          46.32 |          88.93 |          69.68 |          73.46 
           2564 |          44.88 |          88.90 |          69.44 |          73.45 
           2565 |          44.70 |          88.94 |          69.67 |          73.39 
           2566 |          44.18 |          88.78 |          69.50 |          73.28 
           2567 |          46.34 |          88.93 |          69.61 |          73.22 
           2568 |          45.06 |          88.78 |          69.65 |          72.91 
           2569 |          46.48 |          88.81 |          69.59 |          72.62 
           2570 |          45.00 |          89.14 |          69.80 |          73.21 
           2571 |          40.75 |          89.09 |          69.65 |          73.16 
           2572 |          42.91 |          88.88 |          69.63 |          72.88 
           2573 |          45.13 |          88.97 |          69.57 |          72.92 
           2574 |          44.10 |          88.94 |          69.56 |          72.76 
           2575 |          44.71 |          88.97 |          69.74 |          73.31 
           2576 |          42.50 |          89.08 |          69.71 |          73.17 
           2577 |          50.79 |          88.96 |          69.36 |          73.10 
           2578 |          50.15 |          89.07 |          69.84 |          73.10 
           2579 |          43.95 |          89.10 |          69.66 |          73.25 
           2580 |          48.86 |          88.98 |          69.79 |          73.03 
           2581 |          39.34 |          89.07 |          69.70 |          72.96 
           2582 |          45.94 |          89.00 |          69.81 |          73.04 
           2583 |          41.48 |          88.98 |          69.79 |          72.74 
           2584 |          42.05 |          88.91 |          69.55 |          72.69 
           2585 |          46.56 |          89.00 |          69.63 |          72.78 
           2586 |          51.75 |          88.94 |          69.72 |          72.74 
           2587 |          46.49 |          88.79 |          69.84 |          72.79 
           2588 |          41.80 |          88.85 |          69.64 |          72.89 
           2589 |          46.13 |          88.98 |          69.86 |          72.96 
           2590 |          47.16 |          88.98 |          69.73 |          73.09 
           2591 |          47.36 |          88.88 |          69.71 |          73.04 
           2592 |          47.19 |          88.81 |          69.40 |          73.09 
           2593 |          48.01 |          88.74 |          69.75 |          72.45 
           2594 |          46.41 |          89.16 |          69.80 |          72.81 
           2595 |          49.83 |          88.94 |          70.17 |          72.93 
           2596 |          44.83 |          88.94 |          70.16 |          72.90 
           2597 |          42.50 |          88.86 |          69.78 |          72.73 
           2598 |          46.86 |          88.86 |          69.56 |          73.03 
           2599 |          46.26 |          88.85 |          69.58 |          73.13 
           2600 |          40.90 |          88.99 |          69.84 |          73.03 
           2601 |          41.61 |          88.94 |          69.87 |          72.91 
           2602 |          45.61 |          88.83 |          69.55 |          72.78 
           2603 |          43.23 |          88.86 |          69.54 |          72.71 
           2604 |          47.09 |          88.88 |          69.77 |          72.54 
           2605 |          41.96 |          89.12 |          69.99 |          73.05 
           2606 |          43.68 |          88.96 |          69.79 |          73.01 
           2607 |          41.02 |          88.90 |          69.65 |          73.09 
           2608 |          46.47 |          88.80 |          69.31 |          72.84 
           2609 |          47.60 |          88.88 |          69.38 |          72.95 
           2610 |          45.74 |          88.94 |          69.59 |          73.01 
           2611 |          46.99 |          88.86 |          69.53 |          72.94 
           2612 |          49.79 |          89.00 |          69.69 |          72.58 
           2613 |          44.74 |          88.77 |          69.04 |          72.57 
           2614 |          45.63 |          88.92 |          69.41 |          72.54 
           2615 |          48.34 |          88.97 |          69.22 |          72.66 
           2616 |          41.52 |          88.90 |          69.37 |          72.84 
           2617 |          45.58 |          88.88 |          69.33 |          72.86 
           2618 |          47.92 |          89.05 |          69.53 |          72.77 
           2619 |          45.15 |          88.80 |          69.26 |          72.76 
           2620 |          43.37 |          88.74 |          69.49 |          72.65 
           2621 |          43.64 |          88.96 |          69.38 |          72.63 
           2622 |          47.47 |          88.89 |          69.24 |          72.58 
           2623 |          43.89 |          88.92 |          69.29 |          72.64 
           2624 |          45.59 |          88.90 |          69.14 |          72.56 
           2625 |          43.27 |          89.12 |          69.56 |          72.82 
           2626 |          47.96 |          88.93 |          69.53 |          72.66 
           2627 |          44.47 |          88.92 |          69.51 |          72.78 
           2628 |          48.65 |          88.96 |          69.77 |          72.82 
           2629 |          46.21 |          89.09 |          69.87 |          72.93 
